TransactionID,AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,FraudLabel,TimeSinceLastTransaction,Fraud_IF,Fraud_OCSVM,Fraud_DBSCAN,Total_Fraud_Detections
TX000236,AC00175,54.03,0,25,502,183,86,0,56,Retired,161,1,6736.3,0,-35563850.0,0,0,0,0
TX000237,AC00177,736.73,1,22,163,23,36,1,48,Engineer,10,1,3313.07,0,-29606727.0,0,0,0,0
TX000238,AC00225,368.91,1,41,215,350,81,1,54,Doctor,14,1,829.71,0,-52237231.0,0,0,0,0
TX000239,AC00394,33.06,0,13,402,494,44,2,53,Retired,170,1,1540.87,0,-56736182.0,0,0,0,0
TX000240,AC00026,66.5,0,21,404,85,97,2,32,Engineer,144,1,6820.23,0,-47488990.0,0,0,0,0
TX000241,AC00076,177.08,1,19,435,226,13,2,35,Doctor,85,1,13475.14,0,-57682537.0,0,0,0,0
TX000242,AC00215,588.54,1,32,591,335,30,1,32,Engineer,130,1,714.45,0,-55001589.0,0,0,0,0
TX000243,AC00202,173.5,1,26,229,392,51,0,21,Student,282,1,1306.91,0,-32626532.0,0,0,0,0
TX000244,AC00400,78.33,0,22,186,555,68,2,56,Engineer,189,1,7255.33,0,-39887706.0,0,0,0,0
TX000245,AC00004,40.66,1,21,208,141,60,1,59,Retired,156,1,1153.84,0,-26582559.0,0,0,0,0
TX000246,AC00260,97.22,0,1,490,252,62,1,77,Retired,55,1,6647.73,0,-53793658.0,1,1,0,2
TX000247,AC00415,34.07,1,30,155,381,79,1,22,Student,81,1,8709.77,0,-31416263.0,0,0,0,0
TX000248,AC00337,492.06,1,14,396,485,11,2,23,Student,74,1,857.9,0,-32975741.0,0,0,0,0
TX000249,AC00253,842.01,0,41,204,490,14,2,53,Doctor,185,1,509.45,1,-36170706.0,1,0,1,3
TX000250,AC00126,73.55,1,1,205,284,85,0,51,Engineer,158,1,2812.06,0,-57427293.0,0,0,0,0
TX000251,AC00304,760.53,1,31,631,227,4,2,57,Engineer,118,1,6179.91,1,-36856570.0,0,0,0,1
TX000252,AC00470,273.08,0,15,517,146,6,1,26,Engineer,134,1,6609.3,0,-55612729.0,0,0,0,0
TX000253,AC00041,371.69,1,37,359,75,19,1,67,Retired,143,1,3484.32,0,-27445330.0,0,0,0,0
TX000254,AC00442,218.96,1,39,539,461,20,0,18,Student,13,1,754.21,0,-37295928.0,0,1,0,1
TX000255,AC00430,227.39,1,1,202,584,9,2,18,Student,65,1,751.09,0,-27184397.0,0,1,0,1
TX000256,AC00258,237.99,0,18,546,207,42,1,39,Doctor,86,1,8510.09,0,-47143585.0,0,0,0,0
TX000257,AC00073,186.6,1,42,147,459,36,2,58,Doctor,13,1,1508.72,0,-42219541.0,0,0,0,0
TX000258,AC00430,341.15,1,38,438,483,41,2,18,Student,148,1,511.37,0,-54399114.0,0,0,0,0
TX000259,AC00363,434.58,1,22,134,539,90,0,59,Doctor,215,1,12648.32,0,-36689977.0,0,0,0,0
TX000260,AC00307,312.88,0,32,486,305,39,1,54,Engineer,44,1,233.21,0,-45582873.0,0,0,0,0
TX000261,AC00085,75.15,1,4,13,96,93,0,23,Student,154,1,1092.92,0,-35649577.0,0,0,0,0
TX000262,AC00448,23.3,1,20,370,36,60,0,59,Engineer,161,1,6711.15,0,-38670868.0,0,0,0,0
TX000263,AC00194,47.38,0,39,373,146,60,2,25,Student,61,1,459.37,0,-54827338.0,0,1,0,1
TX000264,AC00319,512.81,1,34,593,547,3,1,79,Retired,30,1,6994.34,0,-40922097.0,0,0,0,0
TX000265,AC00366,488.15,1,21,251,540,97,1,43,Engineer,168,1,7071.09,0,-39888613.0,0,0,0,0
TX000266,AC00338,12.82,1,13,466,151,54,0,44,Engineer,156,1,9045.19,0,-49987875.0,0,0,0,0
TX000267,AC00178,66.9,0,5,215,106,20,2,79,Retired,129,4,5238.71,1,-48957594.0,1,1,1,4
TX000268,AC00424,535.91,1,19,566,17,96,2,43,Engineer,22,1,9642.12,0,-41959957.0,0,0,0,0
TX000269,AC00147,270.72,0,42,491,375,93,2,26,Engineer,53,1,6263.96,0,-42300605.0,0,0,0,0
TX000270,AC00171,97.98,1,10,454,333,32,1,72,Retired,18,1,7460.33,0,-55007935.0,0,0,0,0
TX000271,AC00023,196.08,1,37,603,293,87,2,61,Retired,98,1,4233.82,0,-37725243.0,0,0,0,0
TX000272,AC00263,251.18,1,38,55,94,57,0,42,Engineer,246,1,8303.9,0,-45069404.0,0,0,0,0
TX000273,AC00423,44.52,1,12,598,563,80,2,28,Student,205,1,314.28,0,-50679603.0,0,0,0,0
TX000274,AC00455,178.87,1,3,643,95,0,2,35,Doctor,180,1,5241.23,0,-45849982.0,0,0,0,0
TX000275,AC00454,1176.28,0,18,460,455,73,0,54,Engineer,174,5,323.69,1,-27619422.0,1,1,1,4
TX000276,AC00055,386.68,1,27,438,321,18,1,46,Doctor,128,1,6863.06,0,-31936707.0,0,0,0,0
TX000277,AC00403,167.14,1,10,225,78,48,2,76,Retired,20,1,3877.73,0,-48346377.0,0,0,0,0
TX000278,AC00220,345.22,1,14,211,192,24,1,69,Retired,253,1,4046.58,0,-36774709.0,0,0,0,0
TX000279,AC00009,74.85,1,33,509,268,90,0,72,Retired,117,1,2409.73,0,-27183161.0,0,0,0,0
TX000280,AC00445,671.73,1,42,621,40,70,1,58,Engineer,54,1,5211.88,0,-33234970.0,0,0,0,0
TX000281,AC00133,255.04,1,39,201,590,83,0,45,Engineer,152,1,6217.86,0,-29951739.0,0,0,0,0
TX000282,AC00362,45.77,1,30,468,554,65,2,25,Student,109,1,5978.12,0,-54742658.0,0,0,0,0
TX000283,AC00026,329.69,0,35,270,131,87,2,26,Student,66,1,1671.66,0,-57424519.0,1,0,0,1
TX000284,AC00387,362.04,0,30,143,459,58,1,58,Doctor,198,2,8421.88,0,-41700696.0,0,0,0,0
TX000285,AC00451,11.92,1,36,658,271,62,1,53,Doctor,52,1,14611.9,0,-33834147.0,0,0,0,0
TX000286,AC00033,47.42,1,36,243,425,11,0,64,Doctor,28,1,8253.52,0,-27703368.0,0,0,0,0
TX000287,AC00087,35.99,1,24,262,187,22,1,63,Retired,129,1,4489.79,0,-56562905.0,0,0,0,0
TX000288,AC00159,151.19,0,27,638,348,60,1,37,Doctor,96,1,11903.82,0,-47405200.0,0,0,0,0
TX000289,AC00177,242.62,0,37,320,108,93,2,22,Student,234,1,483.02,0,-41700414.0,1,0,0,1
TX000290,AC00093,48.72,1,41,550,168,62,1,21,Student,17,1,816.08,0,-34693979.0,0,1,0,1
TX000291,AC00427,43.46,1,4,256,326,19,0,25,Student,80,1,578.06,0,-40748883.0,0,0,0,0
TX000292,AC00284,1036.21,1,29,127,579,66,2,25,Student,126,1,477.3,1,-40742288.0,0,0,0,1
TX000293,AC00189,443.79,1,19,392,292,98,0,53,Retired,87,1,3133.85,0,-33831792.0,0,0,0,0
TX000294,AC00495,365.14,1,9,620,220,1,2,68,Retired,57,1,5894.09,0,-29251257.0,0,0,0,0
TX000295,AC00148,757.41,1,20,368,78,47,0,22,Student,37,1,9532.42,0,-47403430.0,0,0,0,0
TX000296,AC00272,20.54,1,13,336,215,54,1,51,Engineer,72,1,5327.03,0,-38066284.0,0,0,0,0
TX000297,AC00381,475.36,1,31,523,89,17,0,34,Engineer,105,1,2000.6,0,-34445030.0,0,0,0,0
TX000298,AC00110,34.74,1,37,309,548,71,0,56,Retired,24,1,6827.57,0,-42910242.0,0,0,0,0
TX000299,AC00495,689.54,1,28,380,565,37,1,27,Student,93,1,1633.76,0,-52586516.0,0,0,0,0
TX000300,AC00035,211.18,1,42,413,498,58,0,73,Retired,90,1,4069.17,0,-33235323.0,0,0,0,0
TX000301,AC00119,211.36,0,13,680,494,40,1,51,Engineer,286,1,7943.47,0,-30124049.0,0,0,0,0
TX000302,AC00488,744.41,0,15,113,371,94,2,39,Engineer,107,1,8842.47,1,-39886528.0,0,0,0,1
TX000303,AC00466,61.43,1,31,83,111,34,2,24,Student,170,1,1882.77,0,-42652301.0,0,0,0,0
TX000304,AC00489,167.44,1,23,467,198,86,1,37,Doctor,82,1,12526.71,0,-35049571.0,0,0,0,0
TX000305,AC00306,361.46,1,26,165,216,92,2,21,Student,83,1,4737.84,0,-49819657.0,0,0,0,0
TX000306,AC00431,378.85,1,41,42,271,88,1,78,Retired,126,1,2300.53,0,-43771672.0,0,0,0,0
TX000307,AC00233,241.11,1,8,428,281,62,1,30,Doctor,55,1,12385.05,0,-43774166.0,0,0,0,0
TX000308,AC00389,131.93,0,13,239,346,48,1,31,Engineer,13,1,4547.06,0,-36254140.0,0,0,0,0
TX000309,AC00067,20.28,1,28,568,148,46,2,36,Engineer,213,1,2047.83,0,-40919244.0,0,0,0,0
TX000310,AC00300,415.88,1,36,144,150,4,1,70,Doctor,170,1,10008.33,0,-48091065.0,0,0,0,0
TX000311,AC00386,49.99,1,29,648,155,61,0,62,Retired,139,1,2299.64,0,-54742456.0,0,0,0,0
TX000312,AC00285,1221.65,1,10,96,550,90,2,27,Student,153,1,243.92,1,-34874106.0,0,0,1,2
TX000313,AC00219,100.66,1,9,494,557,23,1,50,Doctor,144,1,14473.33,0,-43765984.0,0,0,0,0
TX000314,AC00445,485.54,1,21,331,72,79,2,19,Student,148,1,1533.32,0,-28653801.0,0,0,0,0
TX000315,AC00371,321.15,1,20,149,302,36,1,46,Doctor,179,1,7005.05,0,-54658793.0,0,0,0,0
TX000316,AC00164,711.3,1,38,564,27,75,1,21,Student,51,1,955.4,0,-42901915.0,0,0,0,0
TX000317,AC00200,12.23,1,15,173,368,64,0,42,Engineer,139,1,7844.88,0,-33581116.0,0,0,0,0
TX000318,AC00310,350.94,1,7,152,8,12,0,20,Student,64,1,221.56,0,-32021564.0,0,0,0,0
TX000319,AC00106,301.85,1,8,418,467,61,2,54,Engineer,25,1,6586.19,0,-48867975.0,0,0,0,0
TX000320,AC00444,29.34,1,21,28,421,86,2,65,Retired,30,1,3944.82,0,-52324474.0,0,0,0,0
TX000321,AC00441,231.71,1,33,304,373,59,1,27,Student,148,1,1127.98,0,-48351954.0,0,0,0,0
TX000322,AC00300,179.43,1,28,406,257,3,0,58,Retired,244,1,2626.63,0,-38929752.0,0,0,0,0
TX000323,AC00194,36.71,1,17,651,198,94,1,48,Doctor,55,1,6459.38,0,-55609191.0,0,0,0,0
TX000324,AC00248,138.12,0,20,178,436,66,1,53,Doctor,281,1,1649.69,0,-49474353.0,0,0,0,0
TX000325,AC00286,233.24,1,21,339,437,69,0,33,Engineer,72,1,6939.23,0,-48957093.0,0,0,0,0
TX000326,AC00049,609.14,1,40,218,304,85,0,39,Engineer,177,1,9033.87,0,-29952114.0,0,0,0,0
TX000327,AC00471,436.64,1,20,663,413,32,1,31,Doctor,111,1,14365.18,1,-27181319.0,0,0,0,1
TX000328,AC00434,870.43,1,20,412,229,36,1,29,Doctor,55,1,10115.18,0,-45155612.0,0,0,0,0
TX000329,AC00264,354.4,1,6,401,559,45,0,74,Retired,128,1,7358.65,0,-31416412.0,0,0,0,0
TX000330,AC00316,22.63,1,18,471,193,51,2,53,Engineer,112,1,4438.03,0,-53793761.0,0,0,0,0
TX000331,AC00087,182.19,1,23,99,164,6,1,26,Student,53,1,1176.1,0,-43515002.0,0,0,0,0
TX000332,AC00140,126.81,1,30,673,473,35,1,26,Engineer,290,1,5427.98,0,-32022861.0,0,0,0,0
TX000333,AC00418,288.17,1,41,384,121,11,2,37,Engineer,50,1,3653.11,0,-36516085.0,0,0,0,0
TX000334,AC00187,118.77,1,1,300,17,65,1,55,Engineer,123,1,2104.82,0,-34439184.0,0,0,0,0
TX000335,AC00077,651.82,1,16,272,105,93,0,21,Student,166,1,1802.77,0,-49212439.0,0,0,0,0
TX000336,AC00141,66.65,1,11,383,70,99,0,37,Engineer,33,1,3559.96,0,-33145921.0,0,0,0,0
TX000337,AC00332,98.53,1,10,664,62,84,1,69,Retired,166,1,3564.8,0,-56821171.0,0,0,0,0
TX000338,AC00439,138.95,1,42,655,15,89,2,71,Retired,30,1,6752.92,1,-44983194.0,0,0,0,1
TX000339,AC00055,33.89,1,26,571,110,78,1,26,Student,177,1,1444.75,0,-31075262.0,0,0,0,0
TX000340,AC00299,23.71,1,1,276,298,4,1,58,Doctor,164,1,10788.89,0,-35654664.0,0,0,0,0
TX000341,AC00107,1830.0,1,35,421,492,81,2,55,Engineer,238,1,2235.7,1,-53019601.0,1,1,1,4
TX000342,AC00171,26.06,1,36,669,112,95,0,65,Doctor,283,1,12893.63,0,-27529836.0,1,1,0,2
TX000343,AC00493,17.07,1,20,579,442,22,1,27,Engineer,44,1,2798.15,0,-47746453.0,0,0,0,0
TX000344,AC00232,703.89,1,35,457,443,73,2,46,Engineer,62,1,3583.67,0,-35306669.0,0,0,0,0
TX000345,AC00156,1271.9,1,15,302,329,72,0,47,Engineer,155,1,2120.8,0,-37466772.0,0,0,1,1
TX000346,AC00442,26.55,1,15,110,569,98,0,77,Retired,228,1,3085.38,0,-35476917.0,0,0,0,0
TX000347,AC00375,147.4,1,38,275,571,66,1,42,Engineer,259,1,6797.71,0,-44380587.0,0,0,0,0
TX000348,AC00034,202.11,1,22,71,480,4,0,27,Student,18,1,746.47,0,-50515235.0,0,0,0,0
TX000349,AC00376,308.42,1,26,268,521,76,1,75,Retired,39,1,5427.81,0,-47663532.0,0,0,0,0
TX000350,AC00029,11.18,1,24,591,226,34,0,53,Engineer,144,1,7467.3,0,-53191889.0,0,0,0,0
TX000351,AC00040,294.15,1,14,487,42,19,2,38,Engineer,136,1,6362.16,0,-55352869.0,0,0,0,0
TX000352,AC00482,29.58,1,7,224,221,65,1,54,Engineer,121,1,8345.26,0,-32019402.0,0,0,0,0
TX000353,AC00365,139.45,1,4,137,525,3,2,27,Student,31,1,1305.76,0,-41700423.0,0,0,0,0
TX000354,AC00340,432.63,1,7,453,57,23,0,29,Doctor,137,1,13648.36,0,-42562786.0,0,0,0,0
TX000355,AC00349,131.43,1,5,376,525,52,2,43,Doctor,65,1,1337.5,0,-55430692.0,0,0,0,0
TX000356,AC00374,516.72,1,23,472,287,24,0,42,Engineer,128,1,2015.69,0,-33830911.0,0,0,0,0
TX000357,AC00261,121.82,1,7,93,246,93,2,69,Doctor,123,3,8354.54,0,-54917263.0,0,1,1,2
TX000358,AC00459,374.5,0,37,44,566,1,1,26,Student,178,1,1671.51,0,-40490586.0,0,0,0,0
TX000359,AC00331,166.13,1,29,457,381,12,0,68,Doctor,227,1,11822.53,0,-36688218.0,0,0,0,0
TX000360,AC00165,626.9,1,6,666,476,16,0,23,Student,146,1,587.11,0,-33751761.0,0,0,0,0
TX000361,AC00397,466.85,1,2,15,98,6,1,56,Retired,165,1,5422.53,0,-41094741.0,0,0,0,0
TX000362,AC00192,788.84,1,31,387,417,54,2,58,Retired,231,1,1913.73,1,-46364948.0,0,0,0,1
TX000363,AC00063,873.65,0,28,399,340,49,2,37,Doctor,59,1,12139.83,1,-51118277.0,1,0,1,3
TX000364,AC00478,525.28,1,7,547,513,10,0,69,Retired,134,1,4693.6,0,-50167935.0,0,0,0,0
TX000365,AC00272,110.17,1,33,45,162,53,0,30,Engineer,137,1,464.2,0,-36605039.0,0,0,0,0
TX000366,AC00092,632.69,1,10,440,335,46,0,80,Retired,76,1,4363.74,0,-36171648.0,0,0,0,0
TX000367,AC00332,124.35,1,28,81,449,14,0,72,Retired,90,1,3319.76,0,-28654340.0,0,0,0,0
TX000368,AC00087,43.85,1,14,90,60,12,0,62,Retired,122,1,4356.98,0,-51982904.0,0,0,0,0
TX000369,AC00327,283.81,1,36,352,497,45,1,28,Student,29,1,1519.35,0,-52328332.0,0,0,0,0
TX000370,AC00269,168.53,1,37,584,165,99,0,71,Retired,112,1,5962.58,0,-43947687.0,0,0,0,0
TX000371,AC00177,218.59,0,10,3,516,87,1,40,Engineer,123,1,6699.23,0,-29604224.0,0,0,0,0
TX000372,AC00322,132.84,1,28,238,132,59,0,21,Student,143,1,822.73,0,-38072423.0,0,0,0,0
TX000373,AC00069,157.37,0,9,0,504,13,1,42,Doctor,289,1,13964.31,0,-30640546.0,1,1,1,3
TX000374,AC00264,144.77,1,0,189,472,6,2,20,Student,159,1,867.32,0,-41095351.0,0,0,0,0
TX000375,AC00014,643.22,1,1,242,223,72,0,64,Doctor,93,1,1035.86,0,-47574194.0,0,0,0,0
TX000376,AC00316,1392.54,1,12,111,494,12,1,41,Doctor,297,1,13347.69,1,-30208681.0,1,1,1,4
TX000377,AC00131,208.07,1,28,83,165,99,2,32,Doctor,36,1,8478.9,0,-41700031.0,0,0,0,0
TX000378,AC00232,94.3,1,31,431,292,41,1,57,Doctor,57,1,11088.95,0,-27180858.0,0,0,0,0
TX000379,AC00410,295.5,1,23,430,103,94,0,59,Retired,36,1,6280.66,0,-29945228.0,0,0,0,0
TX000380,AC00488,30.23,1,2,391,95,48,0,44,Doctor,99,1,481.13,0,-31414721.0,0,0,0,0
TX000381,AC00329,112.05,0,31,153,59,77,0,26,Student,159,1,1122.88,0,-32370739.0,0,0,0,0
TX000382,AC00021,180.24,1,31,104,208,97,1,58,Engineer,144,1,8431.23,0,-42303929.0,0,0,0,0
TX000383,AC00188,13.71,0,10,467,258,83,2,38,Engineer,148,1,8342.79,0,-45238615.0,0,0,0,0
TX000384,AC00341,96.54,1,27,372,508,19,1,58,Retired,95,1,7182.22,0,-51979454.0,0,0,0,0
TX000385,AC00090,79.35,1,20,269,179,50,2,67,Retired,70,1,1692.15,0,-45328036.0,0,0,0,0
TX000386,AC00456,101.04,1,35,19,121,66,0,27,Student,160,1,1695.57,0,-41694636.0,0,0,0,0
TX000387,AC00322,74.42,1,12,265,522,2,2,49,Engineer,68,1,6264.21,0,-29947687.0,0,0,0,0
TX000388,AC00135,39.66,1,41,660,301,44,1,52,Engineer,169,1,8497.34,0,-46281027.0,0,0,0,0
TX000389,AC00279,99.36,1,39,18,575,3,0,40,Doctor,46,1,1272.12,0,-47056401.0,0,0,0,0
TX000390,AC00210,123.85,1,19,266,18,46,2,56,Engineer,244,1,3959.62,0,-37718348.0,0,0,0,0
TX000391,AC00251,426.93,1,29,127,386,53,0,19,Student,248,1,476.19,0,-27183852.0,0,0,0,0
TX000392,AC00116,133.73,0,38,644,551,0,2,25,Student,123,1,1872.22,0,-46453660.0,0,0,0,0
TX000393,AC00131,222.39,1,41,7,234,87,2,49,Engineer,73,1,3117.39,0,-37899473.0,0,0,0,0
TX000394,AC00265,215.94,0,41,36,464,20,2,22,Student,140,1,1841.69,0,-44726642.0,0,0,0,0
TX000395,AC00326,6.3,1,8,522,330,16,1,80,Retired,283,5,7697.68,1,-28127959.0,1,1,1,4
TX000396,AC00411,826.23,1,7,55,152,41,0,29,Doctor,209,1,7580.59,0,-45157333.0,0,0,0,0
TX000397,AC00039,416.37,1,8,666,291,14,2,35,Engineer,67,1,7936.91,0,-33666862.0,0,0,0,0
TX000398,AC00293,131.46,1,5,279,131,5,1,67,Retired,258,1,6642.33,0,-46539258.0,0,0,0,0
TX000399,AC00306,202.86,0,22,572,577,87,1,61,Doctor,149,1,7642.25,0,-45931448.0,0,0,0,0
TX000400,AC00285,268.39,1,24,14,501,16,0,26,Student,171,1,136.74,0,-42903686.0,0,0,0,0
TX000401,AC00145,194.85,1,17,583,140,95,2,23,Student,130,4,319.84,1,-36170260.0,0,0,1,2
TX000402,AC00128,137.35,0,34,50,409,27,2,40,Doctor,220,1,12662.66,0,-50594286.0,1,0,0,1
TX000403,AC00292,712.75,1,30,556,472,73,1,44,Doctor,25,1,8126.06,0,-45586916.0,0,0,0,0
TX000404,AC00020,353.82,1,25,42,515,34,0,42,Doctor,143,1,705.75,0,-49558121.0,0,0,0,0
TX000405,AC00229,507.25,1,42,652,38,62,1,73,Retired,143,1,5331.57,0,-32021372.0,0,0,0,0
TX000406,AC00053,212.74,1,39,108,359,49,1,27,Engineer,128,1,7645.47,0,-28127655.0,0,0,0,0
TX000407,AC00401,364.42,1,7,453,71,77,0,51,Engineer,146,1,8119.73,0,-33750109.0,0,0,0,0
TX000408,AC00208,195.12,1,21,585,294,42,0,46,Doctor,144,1,6101.15,0,-40400875.0,0,0,0,0
TX000409,AC00177,230.61,1,33,82,588,75,1,80,Retired,204,1,2561.42,0,-36862107.0,0,0,0,0
TX000410,AC00136,739.28,0,40,559,299,25,1,58,Doctor,47,1,11905.64,0,-43514702.0,1,0,0,1
TX000411,AC00029,390.35,0,29,266,12,18,0,64,Doctor,61,1,7095.88,0,-34954395.0,0,0,0,0
TX000412,AC00210,242.03,1,9,587,357,13,2,58,Engineer,124,1,4382.73,0,-51983911.0,0,0,0,0
TX000413,AC00421,242.39,0,35,436,373,7,0,18,Student,271,1,1328.73,0,-30209840.0,1,1,1,3
TX000414,AC00400,135.03,1,37,28,520,96,0,23,Student,180,1,1278.0,0,-53449672.0,0,0,0,0
TX000415,AC00495,83.5,1,9,431,401,99,1,61,Retired,91,5,1749.79,1,-46531187.0,1,1,1,4
TX000416,AC00301,193.54,1,28,148,285,87,1,80,Retired,267,1,2929.51,0,-32541923.0,0,0,0,0
TX000417,AC00434,617.36,1,18,135,428,34,1,29,Engineer,61,1,8926.38,0,-30121446.0,0,0,0,0
TX000418,AC00274,775.23,0,0,214,39,35,2,59,Doctor,38,1,5977.59,1,-39281219.0,1,0,1,3
TX000419,AC00365,266.57,1,12,217,569,30,0,72,Retired,100,1,7676.92,0,-34959731.0,0,0,0,0
TX000420,AC00480,153.4,1,23,581,188,56,0,45,Engineer,144,1,4657.7,0,-50423471.0,0,0,0,0
TX000421,AC00318,946.94,1,5,18,389,17,1,53,Retired,251,1,5579.11,0,-28392484.0,0,0,1,1
TX000422,AC00235,5.12,1,27,640,252,1,1,34,Engineer,90,1,3293.01,0,-33494525.0,0,0,0,0
TX000423,AC00333,119.11,1,11,77,300,69,0,57,Engineer,131,1,7998.25,0,-42565082.0,0,0,0,0
TX000424,AC00262,1096.7,1,7,228,201,4,2,24,Student,147,1,1093.89,1,-50772008.0,0,0,1,2
TX000425,AC00267,119.72,1,40,430,135,10,1,30,Engineer,123,1,3435.34,0,-55259705.0,0,0,0,0
TX000426,AC00490,107.4,1,41,263,131,78,2,58,Doctor,32,1,344.07,0,-43255216.0,0,0,0,0
TX000427,AC00229,115.92,1,33,371,315,32,0,53,Retired,57,1,3897.17,0,-56726794.0,0,0,0,0
TX000428,AC00196,438.04,1,30,674,539,24,0,67,Retired,247,1,5358.95,1,-37804347.0,0,0,0,1
TX000429,AC00182,677.29,1,15,15,447,14,2,27,Engineer,287,1,627.79,0,-47741956.0,0,0,0,0
TX000430,AC00357,296.0,1,19,603,395,84,1,35,Doctor,248,1,7418.82,0,-46539685.0,0,0,0,0
TX000431,AC00443,299.09,0,4,523,43,33,1,36,Engineer,84,1,5615.26,0,-56821996.0,0,0,0,0
TX000432,AC00499,461.52,0,10,650,477,67,1,24,Student,44,1,1995.18,0,-46538909.0,0,0,0,0
TX000433,AC00285,100.52,1,19,138,43,37,0,50,Engineer,110,1,453.39,0,-55608208.0,0,0,0,0
TX000434,AC00475,85.35,1,42,497,10,73,0,66,Retired,166,1,2173.76,0,-42134280.0,0,0,0,0
TX000435,AC00217,79.76,1,33,260,164,54,1,39,Engineer,170,1,6452.14,0,-55006985.0,0,0,0,0
TX000436,AC00452,778.49,0,29,100,184,53,2,75,Retired,107,1,7713.67,1,-42304860.0,0,0,0,1
TX000437,AC00357,386.38,1,31,446,311,57,2,42,Engineer,135,1,5528.36,0,-56131792.0,0,0,0,0
TX000438,AC00080,165.25,1,34,122,513,24,2,35,Doctor,106,1,9939.94,0,-29862008.0,0,0,0,0
TX000439,AC00493,14.29,1,20,306,567,69,0,34,Engineer,150,1,7016.99,0,-53106027.0,0,0,0,0
TX000440,AC00420,232.79,0,16,157,482,18,1,55,Retired,145,1,2661.3,0,-35476534.0,0,0,0,0
TX000441,AC00040,1237.56,0,2,76,356,59,1,60,Engineer,159,1,9410.17,0,-30810161.0,1,1,1,3
TX000442,AC00351,92.29,1,0,257,329,14,1,54,Engineer,115,1,2026.32,0,-54230006.0,0,0,0,0
TX000443,AC00070,293.97,1,31,429,470,46,1,68,Retired,153,1,7371.85,0,-30810882.0,0,0,0,0
TX000444,AC00273,136.32,1,24,531,348,59,2,19,Student,113,1,264.83,0,-33657540.0,0,0,0,0
TX000445,AC00280,251.06,1,7,575,283,2,2,36,Doctor,34,1,10001.66,0,-28824179.0,0,0,0,0
TX000446,AC00480,50.17,0,34,532,372,38,0,77,Retired,35,1,7752.14,0,-35651595.0,1,1,0,2
TX000447,AC00122,21.4,1,14,520,290,26,1,34,Engineer,258,1,9594.11,0,-27101052.0,0,0,0,0
TX000448,AC00072,73.28,1,4,135,320,95,1,21,Student,21,1,1329.41,0,-52238265.0,0,0,0,0
TX000449,AC00093,70.23,1,22,284,129,65,0,38,Doctor,260,1,11624.93,0,-36085749.0,0,0,0,0
TX000450,AC00407,689.29,1,12,278,197,33,0,22,Student,100,1,168.84,0,-57681462.0,0,0,0,0
TX000451,AC00495,745.03,1,13,30,389,74,2,28,Student,231,1,160.57,1,-39623233.0,0,0,0,1
TX000452,AC00119,54.61,1,25,78,415,42,0,58,Engineer,160,1,7135.64,0,-29001435.0,0,0,0,0
TX000453,AC00271,54.05,1,21,358,200,7,1,27,Student,146,1,469.14,0,-48266292.0,0,0,0,0
TX000454,AC00235,107.47,1,2,588,480,36,2,67,Retired,144,1,7517.5,0,-49386760.0,0,0,0,0
TX000455,AC00264,611.11,1,11,209,116,44,0,20,Student,282,4,919.84,1,-33053921.0,1,1,1,4
TX000456,AC00307,219.63,1,5,214,129,1,0,48,Doctor,44,1,8013.63,0,-31075262.0,0,0,0,0
TX000457,AC00434,188.7,1,27,484,466,98,1,54,Retired,123,1,5077.06,0,-54662935.0,0,0,0,0
TX000458,AC00290,93.52,1,30,415,265,10,2,51,Engineer,97,1,2791.2,0,-38672800.0,0,0,0,0
TX000459,AC00021,275.92,0,26,304,38,41,1,62,Retired,107,1,1777.38,0,-35644787.0,0,0,0,0
TX000460,AC00499,376.79,1,25,236,121,38,1,68,Retired,265,1,7749.14,0,-55606886.0,0,0,0,0
TX000461,AC00148,8.98,1,11,223,253,62,2,66,Retired,56,1,4516.76,0,-38073820.0,0,0,0,0
TX000462,AC00200,697.32,1,1,269,190,79,2,68,Retired,91,1,2016.02,0,-46885274.0,0,0,0,0
TX000463,AC00074,17.45,1,29,610,380,58,0,18,Student,88,1,1959.52,0,-36084500.0,0,0,0,0
TX000464,AC00417,302.16,1,18,121,552,13,2,80,Retired,138,5,3876.61,1,-33056386.0,1,1,1,4
TX000465,AC00182,442.74,1,36,546,117,18,1,23,Student,136,1,1790.27,0,-33229324.0,0,0,0,0
TX000466,AC00177,623.9,1,38,158,320,4,0,27,Student,249,1,711.47,0,-39191154.0,0,0,0,0
TX000467,AC00063,445.41,1,14,38,244,14,0,35,Doctor,235,3,12154.66,0,-30210037.0,1,1,1,3
TX000468,AC00300,63.41,1,13,114,117,34,0,26,Student,36,1,1546.22,0,-29860689.0,0,0,0,0
TX000469,AC00218,346.85,1,18,126,82,24,0,44,Doctor,88,1,7208.15,0,-31671395.0,0,0,0,0
TX000470,AC00036,71.95,0,29,395,188,99,2,59,Engineer,53,1,9267.32,0,-54401191.0,0,0,0,0
TX000471,AC00371,7.5,1,9,177,311,53,2,63,Retired,36,1,6485.78,0,-54057754.0,0,0,0,0
TX000472,AC00398,206.46,1,41,600,31,12,0,65,Retired,279,1,3984.38,0,-29598042.0,0,1,0,1
TX000473,AC00213,423.11,1,8,111,497,54,0,60,Engineer,47,1,412.78,0,-40397396.0,0,0,0,0
